name,platform,year_of_release,genre,na_sales,eu_sales,jp_sales,other_sales,critic_score,user_score,rating
age_of_empires_ii_the_age_of_kings,pc,1999.0,strategy,0.01,0.08,0.0,0.01,92.0,9.0,T
family_party_30_great_games,wii,2008.0,misc,0.08,0.01,0.0,0.01,42.0,1.0,E10+
shining_tears,ps2,2004.0,role_playing,0.05,0.04,0.0,0.01,61.0,6.5,T
devil_may_cry_4,ps4,2015.0,action,0.01,0.0,0.08,0.0,82.0,8.23,M
motogp,xb,2002.0,racing,0.07,0.02,0.0,0.0,84.0,8.4,E
scaler,ps2,2004.0,platform,0.05,0.04,0.0,0.01,70.0,8.6,E
halo_2,pc,2007.0,shooter,0.01,0.06,0.0,0.02,72.0,5.6,M
x_com_ufo_defense,ps,1995.0,strategy,0.05,0.04,0.0,0.01,,,
gradius_v,ps2,2004.0,shooter,0.05,0.04,0.0,0.01,82.0,8.5,T
adventure_time_finn_jake_investigations,ps4,2015.0,action,0.03,0.05,0.0,0.02,74.0,7.1,M
medal_of_honor_vanguard,wii,2007.0,shooter,0.06,0.03,0.0,0.01,56.0,7.0,T
world_cup_98_france_road_to_win,sat,1998.0,sports,0.0,0.0,0.09,0.0,,,
pro_evolution_soccer_2013,wii,2012.0,sports,0.0,0.03,0.06,0.0,81.33,6.83,E
mlb_slugfest_20_04,xb,2003.0,sports,0.07,0.02,0.0,0.0,76.0,8.3,E
barbie_and_the_magic_of_pegasus,gba,2005.0,action,0.07,0.02,0.0,0.0,68.0,7.8,E
beaterator,psp,2009.0,misc,0.06,0.02,0.0,0.02,80.0,7.8,E
big_league_sports_summer,wii,2009.0,sports,0.09,0.0,0.0,0.01,75.0,7.43,E
sd_gundam_g_generation_ds,ds,2005.0,role_playing,0.0,0.0,0.09,0.0,70.0,8.1,T
retro_game_challenge_us_sales,ds,2007.0,action,0.09,0.0,0.0,0.0,61.5,6.8,E10+
wordmaster,ds,2008.0,strategy,0.09,0.0,0.0,0.01,57.0,7.2,E
arcania_gothic_4,x360,2010.0,role_playing,0.04,0.04,0.01,0.01,64.0,5.2,T
bleach_heat_the_soul,psp,2005.0,fighting,0.0,0.0,0.09,0.0,66.0,7.9,T
megatagmension_blanc_neptune_vs_zombies,psv,2015.0,action,0.02,0.01,0.05,0.01,74.0,7.1,M
singstar_guitar,ps3,2010.0,misc,0.0,0.07,0.0,0.02,66.0,6.4,E
psychonauts,ps2,2005.0,platform,0.05,0.04,0.0,0.01,86.0,8.7,T
code_lyoko_quest_for_infinity,wii,2007.0,action,0.07,0.01,0.0,0.01,58.0,8.5,E10+
world_stadium_5,ps,2001.0,sports,0.0,0.0,0.09,0.01,76.0,8.0,E
the_smurfs_2,wii,2013.0,platform,0.0,0.09,0.0,0.01,42.0,5.33,E
angry_birds_rio,pc,2011.0,puzzle,0.0,0.07,0.0,0.02,67.0,6.8,E
championship_foosball,wii,2008.0,sports,0.09,0.0,0.0,0.01,67.0,7.05,E
backyard_sports_sandlot_sluggers,x360,2010.0,sports,0.09,0.0,0.0,0.01,68.0,3.8,E
espn_nba_2night,ps2,2000.0,sports,0.05,0.04,0.0,0.01,62.0,7.8,E
uta_no_prince_sama_debut,psp,2012.0,adventure,0.0,0.0,0.09,0.0,68.0,7.4,M
ford_mustang_the_legend_lives,xb,2005.0,racing,0.07,0.02,0.0,0.0,55.0,7.3,E
freekstyle,gc,2002.0,racing,0.07,0.02,0.0,0.0,78.0,7.3,E
galactic_taz_ball,ds,2010.0,platform,0.09,0.0,0.0,0.01,65.5,7.45,E10+
virtua_fighter_cg_portrait_series_vol_3_akira_yuki,sat,1995.0,misc,0.0,0.0,0.09,0.0,,,
pac_man_and_the_ghostly_adventures,3ds,2013.0,platform,0.05,0.04,0.0,0.01,52.67,4.9,E10+
digimon_rumble_arena_2,ps2,2004.0,fighting,0.05,0.04,0.0,0.01,63.0,7.3,T
dora_the_explorer_dora_saves_the_crystal_kingdom,ps2,2009.0,misc,0.05,0.04,0.0,0.01,70.0,7.2,E
shockwave_assault,ps,1995.0,simulation,0.05,0.04,0.0,0.01,,,
teenage_mutant_ninja_turtles_mutants_in_manhattan,ps4,2016.0,action,0.05,0.02,0.0,0.02,44.0,5.5,T
ribbit_king,ps2,2003.0,sports,0.05,0.04,0.0,0.01,58.0,6.5,E
minecraft_story_mode,pc,2015.0,adventure,0.02,0.06,0.0,0.01,78.0,7.75,M
alien_hominid,gc,2004.0,shooter,0.07,0.02,0.0,0.0,78.0,8.5,T
world_championship_poker_2_featuring_howard_lederer,xb,2005.0,misc,0.07,0.02,0.0,0.0,71.0,2.8,T
rygar_the_battle_of_argus,wii,2008.0,action,0.09,0.0,0.0,0.01,52.0,7.0,T
pro_yakyuu_greatest_nine_98,sat,1998.0,sports,0.0,0.0,0.09,0.0,,,
snood_2_on_vacation,ds,2005.0,puzzle,0.09,0.0,0.0,0.01,46.0,7.0,E
learn_chess,ds,2009.0,misc,0.09,0.0,0.0,0.01,70.0,7.2,E
ninja_gaiden_black,xb,2005.0,action,0.07,0.02,0.0,0.0,94.0,8.7,M
bogey_dead_6,ps,1996.0,simulation,0.05,0.04,0.0,0.01,,,
scooby_doo_who_s_watching_who,ds,2006.0,adventure,0.08,0.01,0.0,0.01,62.0,7.4,E
touch_detective,ds,2006.0,adventure,0.06,0.02,0.0,0.01,60.0,6.8,E10+
hakuouki_zuisouroku_portable,psp,2010.0,adventure,0.0,0.0,0.09,0.0,61.0,7.6,E
imagine_reporter,ds,2010.0,simulation,0.08,0.01,0.0,0.01,67.0,6.4,E
puyo_pop_fever_jp_sales,ds,2004.0,puzzle,0.0,0.0,0.09,0.0,72.5,8.1,E
dragon_ball_kai_ultimate_butouden,ds,2011.0,fighting,0.0,0.0,0.09,0.0,73.5,7.2,T
yu_gi_oh_gx_the_beginning_of_destiny_us_sales,ps2,2007.0,strategy,0.05,0.04,0.0,0.01,72.5,7.6,E10+
shin_megami_tensei,ps,2001.0,role_playing,0.0,0.0,0.09,0.01,73.0,8.7,T
trivial_pursuit_unhinged,xb,2004.0,misc,0.07,0.02,0.0,0.0,58.0,8.0,T
ncaa_march_madness_08,ps3,2007.0,sports,0.08,0.0,0.0,0.01,67.0,3.8,E
inuyasha_secret_of_the_divine_jewel,ds,2007.0,role_playing,0.09,0.0,0.0,0.01,46.0,7.6,E10+
major_league_baseball_2k12,psp,2012.0,sports,0.08,0.0,0.0,0.01,68.0,5.5,E
the_revenge_of_shinobi,gba,2002.0,platform,0.07,0.02,0.0,0.0,51.0,7.6,E
bloody_roar_4,ps2,2003.0,fighting,0.05,0.04,0.0,0.01,59.0,8.6,M
let_s_ride_silver_buckle_stables,ps2,2006.0,sports,0.05,0.04,0.0,0.01,72.0,7.8,E
the_story_of_noah_s_ark,ds,2010.0,action,0.09,0.0,0.0,0.01,62.0,7.0,T
atari_classics_evolved,psp,2007.0,misc,0.08,0.0,0.0,0.01,64.0,6.0,E
cabela_s_big_game_hunter,gba,2002.0,sports,0.07,0.02,0.0,0.0,59.0,7.8,T
i_ninja,gc,2003.0,platform,0.07,0.02,0.0,0.0,77.0,7.6,T
world_soccer_winning_eleven_2010_aoki_samurai_no_chousen,ps2,2010.0,sports,0.0,0.0,0.09,0.0,68.0,7.0,E
dragon_tales_dragon_seek,ps,2000.0,platform,0.05,0.03,0.0,0.01,71.0,7.7,E
yourself_fitness,xb,2004.0,sports,0.07,0.02,0.0,0.0,78.0,8.3,E
tak_the_great_juju_challenge,ds,2005.0,platform,0.09,0.0,0.0,0.01,66.0,9.3,E
steins_gate_0,psv,2015.0,adventure,0.0,0.03,0.05,0.01,86.0,9.3,M
ghostbusters_the_video_game_ds_version,pc,2010.0,action,0.0,0.08,0.0,0.01,62.0,7.0,T
dance_on_broadway,ps3,2011.0,misc,0.05,0.03,0.0,0.01,48.0,3.3,E10+
resident_evil_chronicles_hd,ps3,2012.0,shooter,0.0,0.0,0.09,0.0,76.0,6.9,M
football_manager_2017,pc,2016.0,simulation,0.0,0.09,0.0,0.01,81.0,4.3,E
return_fire,ps,1996.0,strategy,0.05,0.03,0.0,0.01,,,
wild_arms_alter_code_f,ps2,2003.0,role_playing,0.05,0.04,0.0,0.01,73.0,8.3,T
army_corps_of_hell,psv,2011.0,action,0.04,0.04,0.0,0.02,57.0,6.6,M
bomberman_max_2_blue_advance,gba,2002.0,puzzle,0.07,0.02,0.0,0.0,75.0,7.55,E
mind_quiz,psp,2006.0,action,0.08,0.01,0.0,0.01,61.0,7.5,E
shrek_superslam,xb,2005.0,action,0.07,0.02,0.0,0.0,71.0,9.3,E10+
mxgp_2,ps4,2016.0,racing,0.02,0.05,0.0,0.01,73.0,8.0,E
ultimate_mortal_kombat,ds,2007.0,fighting,0.07,0.01,0.0,0.01,73.0,8.6,M
hyperdimension_idol_neptunia_pp,psv,2013.0,misc,0.02,0.02,0.04,0.01,73.0,6.9,E10+
rapid_reload,ps,1995.0,shooter,0.0,0.0,0.09,0.01,,,
alien_monster_bowling_league,wii,2009.0,sports,0.09,0.0,0.0,0.01,75.0,7.43,E10+
new_legends,xb,2002.0,action,0.07,0.02,0.0,0.0,56.0,7.9,T
total_overdose_a_gunslinger_s_tale_in_mexico,ps2,2005.0,shooter,0.04,0.04,0.0,0.01,71.0,9.0,M
island_xtreme_stunts,ps2,2002.0,action,0.04,0.03,0.0,0.01,63.0,7.9,E
agassi_tennis_generation,ps2,2003.0,sports,0.04,0.03,0.0,0.01,80.0,6.0,E
i_love_puppies,ds,2010.0,simulation,0.09,0.0,0.0,0.01,67.0,6.4,E
metal_slug_x,ps,2001.0,shooter,0.05,0.03,0.0,0.01,85.0,8.8,T
running_wild,ps,1997.0,racing,0.05,0.03,0.0,0.01,,7.6,E
romance_of_the_three_kingdoms_x,ps2,2005.0,strategy,0.04,0.03,0.0,0.01,71.0,8.5,T
brigandine_the_legend_of_forsena,ps,1998.0,strategy,0.05,0.03,0.0,0.01,88.0,8.7,E
prinny_can_i_really_be_the_hero,psp,2008.0,platform,0.03,0.0,0.05,0.01,72.0,7.0,T
mx_superfly_featuring_ricky_carmichael,gc,2002.0,racing,0.07,0.02,0.0,0.0,69.0,7.4,E
green_lantern_rise_of_the_manhunters,wii,2011.0,action,0.05,0.03,0.0,0.01,46.0,5.93,E10+
disney_s_the_haunted_mansion,xb,2003.0,platform,0.07,0.02,0.0,0.0,69.0,7.85,E
sound_novel_machi,sat,1998.0,adventure,0.0,0.0,0.09,0.0,,,
gripshift,psp,2005.0,racing,0.08,0.0,0.0,0.01,70.0,8.7,E
jenga_world_tour,ds,2007.0,misc,0.08,0.0,0.0,0.01,32.0,2.8,E
fighting_fantasy_the_warlock_of_firetop_mountain,ds,2009.0,role_playing,0.08,0.0,0.0,0.01,45.0,8.1,T
fifa_2001_major_league_soccer,ps2,2000.0,sports,0.0,0.0,0.09,0.0,85.0,7.8,E
the_daring_game_for_girls,wii,2006.0,adventure,0.09,0.0,0.0,0.01,,,E
alvin_and_the_chipmunks_chipwrecked,wii,2011.0,misc,0.07,0.01,0.0,0.01,66.0,5.1,E10+
nhl_2k8,ps3,2007.0,sports,0.08,0.01,0.0,0.01,74.0,7.4,E10+
jikkyou_powerful_pro_yakyuu_14_ketteiban,ps2,2007.0,sports,0.0,0.0,0.09,0.0,73.0,6.82,E
beowulf_the_game,psp,2007.0,action,0.08,0.0,0.0,0.01,44.0,5.4,M
skies_of_arcadia,dc,2000.0,role_playing,0.0,0.0,0.09,0.0,93.0,9.4,T
nascar_dirt_to_daytona,gc,2002.0,racing,0.07,0.02,0.0,0.0,85.0,7.3,E
demon_chaos,ps2,2005.0,action,0.0,0.0,0.09,0.0,66.0,7.18,E
u_sing_2,wii,2010.0,misc,0.0,0.08,0.0,0.01,66.0,6.4,E
road_trip,ps2,2002.0,racing,0.04,0.03,0.0,0.01,80.0,9.0,E
monopoly_collection,wii,2011.0,misc,0.02,0.07,0.0,0.01,66.0,6.45,E
blood_of_bahamut,ds,2009.0,role_playing,0.0,0.0,0.09,0.0,72.5,7.8,T
jimmie_johnson_s_anything_with_an_engine,x360,2011.0,racing,0.08,0.0,0.0,0.01,65.0,8.8,E10+
quiz_magic_academy_ds_futatsu_no_jikuu_koku,ds,2010.0,misc,0.0,0.0,0.09,0.0,66.0,6.4,E
lilie_no_atelier_salburg_no_renkinjutsushi_3,ps2,2001.0,role_playing,0.0,0.0,0.09,0.0,73.0,8.7,T
animal_planet_vet_life,wii,2009.0,simulation,0.08,0.0,0.0,0.01,66.0,7.75,E
top_gun_firestorm_advance,gba,2002.0,shooter,0.07,0.02,0.0,0.0,70.5,7.8,T
singstar_ultimate_party,ps3,2014.0,misc,0.0,0.08,0.0,0.01,47.0,4.1,E10+
echochrome,psp,2008.0,puzzle,0.0,0.01,0.08,0.0,79.0,7.7,E
project_eden,ps2,2001.0,action,0.04,0.03,0.0,0.01,71.0,7.8,T
riviera_the_promised_land,psp,2006.0,role_playing,0.07,0.0,0.02,0.01,68.0,7.7,T
digimon_all_star_rumble,ps3,2014.0,fighting,0.06,0.02,0.0,0.02,49.0,5.8,E10+
sonic_boom_fire_ice,3ds,2016.0,platform,0.05,0.03,0.0,0.01,76.0,5.5,E10+
samurai_shodown_anthology,psp,2008.0,fighting,0.08,0.0,0.0,0.01,74.0,8.2,T
driver_renegade,3ds,2011.0,racing,0.05,0.04,0.0,0.01,48.0,5.0,M
nerf_n_strike_double_blast_bundle,wii,2010.0,shooter,0.09,0.0,0.0,0.0,68.0,7.05,E10+
kawasaki_quad_bikes,wii,2007.0,racing,0.07,0.01,0.0,0.01,65.12,6.8,E
dead_or_alive_5,psv,2013.0,fighting,0.0,0.05,0.03,0.01,75.0,7.8,M
may_s_mystery_forbidden_memories,ds,2011.0,puzzle,0.04,0.04,0.0,0.01,70.0,6.8,E
yaiba_ninja_gaiden_z,ps3,2014.0,action,0.05,0.03,0.0,0.02,43.0,4.5,M
castlevania_lords_of_shadow_2,x360,2014.0,action,0.02,0.06,0.0,0.01,70.0,7.8,M
ghosthunter,ps2,2003.0,action,0.04,0.03,0.0,0.01,69.0,8.7,T
bass_pro_shops_the_hunt,x360,2010.0,sports,0.08,0.0,0.0,0.01,68.0,7.0,T
shadow_of_destiny,psp,2009.0,adventure,0.08,0.0,0.0,0.01,54.0,8.2,T
pro_evolution_soccer_2012,pc,2011.0,action,0.0,0.07,0.0,0.02,77.0,6.4,E
mimana_iyar_chronicle,psp,2009.0,role_playing,0.07,0.0,0.01,0.01,45.0,5.8,T
michael_jackson_the_experience,psv,2011.0,misc,0.04,0.03,0.0,0.02,57.0,5.8,E10+
seven_molmorth_no_kiheitai,ps2,2000.0,action,0.0,0.0,0.09,0.0,65.5,7.35,E
def_jam_fight_for_ny_the_takeover,psp,2006.0,action,0.08,0.0,0.0,0.01,79.0,8.2,M
doraemon_nobita_to_midori_no_kyojinden_ds,ds,2008.0,platform,0.0,0.0,0.09,0.0,62.0,6.8,E
tom_clancy_s_endwar,ds,2008.0,strategy,0.08,0.01,0.0,0.01,69.0,5.8,T
major_league_baseball_2k11,ds,2011.0,sports,0.08,0.0,0.0,0.01,71.67,6.33,E
hello_kitty_s_cube_frenzy,ps,1998.0,puzzle,0.05,0.03,0.0,0.01,,,
jikkyou_powerful_pro_yakyuu_9_ketteiban,ps2,2002.0,sports,0.0,0.0,0.09,0.0,76.0,8.0,E
jasf_jane_s_advanced_strike_fighters,x360,2011.0,simulation,0.06,0.02,0.0,0.01,45.0,4.5,T
the_smurfs_2,ps3,2013.0,platform,0.02,0.06,0.0,0.02,42.0,5.0,E
astro_boy_omega_factor,gba,2003.0,action,0.06,0.02,0.0,0.0,85.0,8.6,E
disgaea_infinite,psp,2010.0,adventure,0.07,0.0,0.01,0.01,64.0,4.4,T
karaoke_joysound_wii_super_dx_hitori_de_minna_de_utai_houdai,wii,2010.0,misc,0.0,0.0,0.09,0.0,66.0,6.4,E
import_tuner_challenge_american_sales,x360,2006.0,racing,0.07,0.01,0.0,0.01,69.0,7.35,E
phantom_brave_the_hermuda_triangle,psp,2010.0,role_playing,0.06,0.0,0.03,0.01,65.0,7.3,T
fullmetal_alchemist_dual_sympathy,ds,2005.0,role_playing,0.05,0.0,0.04,0.0,58.0,7.3,T
cardfight_vanguard_ride_to_victory,3ds,2013.0,misc,0.0,0.0,0.09,0.0,73.0,6.9,E10+
jikkyou_powerful_pro_yakyuu_portable_2,psp,2007.0,sports,0.0,0.0,0.09,0.0,73.0,6.82,E
carnival_games_wild_west_3d,3ds,2011.0,misc,0.06,0.02,0.0,0.01,66.0,6.45,E10+
kawashima_ryuuta_kyouju_kanshuu_nouryoku_trainer_portable_2,psp,2006.0,misc,0.0,0.0,0.09,0.0,68.0,7.6,E
chameleon,psp,2006.0,puzzle,0.08,0.0,0.0,0.01,68.0,7.9,E
the_wolf_among_us,ps3,2014.0,adventure,0.05,0.02,0.0,0.02,83.0,8.2,M
lock_s_quest,ds,2008.0,strategy,0.08,0.0,0.0,0.01,80.0,8.7,E
rugby_2005,ps2,2005.0,sports,0.04,0.03,0.0,0.01,71.0,8.6,E
ochaken_no_heya_ds_2,ds,2007.0,simulation,0.0,0.0,0.09,0.0,67.0,7.3,E
ratchet_clank_future_quest_for_booty,ps3,2008.0,platform,0.01,0.06,0.0,0.02,62.0,6.8,E
golden_nugget_64,n64,1998.0,misc,0.07,0.02,0.0,0.0,,,
robotron_64,n64,1998.0,shooter,0.07,0.02,0.0,0.0,,,
the_x_factor,x360,2010.0,misc,0.0,0.08,0.0,0.01,66.0,6.4,E
batman_beyond_return_of_the_joker,n64,2000.0,action,0.07,0.02,0.0,0.0,65.5,4.3,E
pokemon_rumble_world,3ds,2015.0,action,0.0,0.01,0.08,0.0,58.0,6.4,E10+
castlevania_dracula_x,snes,1995.0,platform,0.03,0.01,0.05,0.0,,,
v_rally_edition_99,n64,1998.0,racing,0.07,0.02,0.0,0.0,88.0,,
saikyou_habu_shogi,n64,1996.0,misc,0.0,0.0,0.06,0.03,,,
go_play_city_sports,wii,2009.0,sports,0.08,0.0,0.0,0.01,75.0,7.43,E
naruto_rpg_3_rejiuu_vs_konoha_shoutai,ds,2006.0,role_playing,0.0,0.0,0.09,0.0,73.0,7.6,T
rugby_15,ps3,2015.0,sports,0.03,0.05,0.0,0.01,19.5,3.25,E
spectral_force_genesis,ds,2008.0,role_playing,0.08,0.0,0.01,0.01,46.0,7.0,T
tunnel_b1,ps,1996.0,action,0.05,0.03,0.0,0.01,91.0,8.6,M
2_in_1_game_pack_spider_man_spider_man_2,gba,2005.0,platform,0.06,0.02,0.0,0.0,66.0,7.65,E
last_rebellion,ps3,2010.0,role_playing,0.06,0.01,0.01,0.01,44.0,4.6,T
porsche_challenge,ps,1997.0,racing,0.05,0.03,0.0,0.01,,7.6,E
dragon_ball_z_shin_butouden,sat,1995.0,fighting,0.0,0.0,0.09,0.0,,,
ben_10_galactic_racing,ps3,2011.0,racing,0.06,0.02,0.0,0.01,66.5,3.8,E
super_robot_taisen_mx_portable,psp,2005.0,strategy,0.0,0.0,0.09,0.0,74.0,8.1,T
champion_jockey_g1_jockey_gallop_racer,wii,2011.0,sports,0.04,0.03,0.01,0.01,71.83,6.5,E
driveclub_vr,ps4,2016.0,racing,0.03,0.05,0.0,0.01,67.0,7.4,E
detana_twinbee_yahho_deluxe_pack,ps,1995.0,shooter,0.0,0.0,0.08,0.01,,,
truth_or_lies,ps3,2010.0,misc,0.06,0.02,0.0,0.01,28.0,5.2,T
shin_ken_to_mah_to_gakuenmono_toki_no_gakuen,psp,2012.0,role_playing,0.0,0.0,0.09,0.0,74.5,7.0,M
quantum_theory,x360,2010.0,shooter,0.06,0.02,0.0,0.01,37.0,3.6,M
uta_no_prince_sama_music_2,psp,2013.0,adventure,0.0,0.0,0.09,0.0,70.5,7.5,M
skylanders_imaginators,x360,2016.0,platform,0.04,0.05,0.0,0.01,78.0,5.75,E10+
star_wars_empire_at_war_gold_pack,pc,2007.0,strategy,0.01,0.06,0.0,0.01,72.5,7.6,E10+
spongebob_heropants,x360,2015.0,platform,0.08,0.0,0.0,0.01,85.0,3.4,E
saiyuuki_kinkaku_ginkaku_no_inbou,ds,2007.0,role_playing,0.0,0.0,0.09,0.0,66.0,7.45,T
tornado_outbreak,ps3,2009.0,action,0.08,0.0,0.0,0.01,69.0,7.6,E10+
bleach_heat_the_soul_6,psp,2009.0,fighting,0.0,0.0,0.09,0.0,75.5,7.3,T
mugen_keitai_disgaea,ps2,2007.0,role_playing,0.0,0.0,0.09,0.0,66.0,7.45,T
scrabble,psp,2009.0,misc,0.08,0.0,0.0,0.01,70.0,7.2,E
space_chimps,wii,2008.0,platform,0.08,0.0,0.0,0.01,58.0,5.95,E10+
justice_league_heroes,ds,2006.0,role_playing,0.08,0.0,0.0,0.01,43.0,5.7,E10+
back_to_the_future_the_game,ps3,2011.0,adventure,0.07,0.01,0.0,0.01,66.0,6.8,T
action_man_operation_extreme,ps,2023.0,action,0.05,0.03,0.0,0.01,,,
space_invaders_extreme,psp,2008.0,shooter,0.06,0.01,0.01,0.01,84.0,6.8,E
fishing_master_world_tour,wii,2009.0,sports,0.08,0.0,0.0,0.01,75.0,7.43,E
mystic_heroes,gc,2002.0,action,0.03,0.01,0.04,0.0,67.0,8.5,T
pachitte_chonmage_tatsujin_10_pachinko_fuyu_no_sonata,ps2,2007.0,misc,0.0,0.0,0.09,0.0,63.0,6.6,E
sega_casino,ds,2005.0,misc,0.08,0.0,0.0,0.01,61.0,7.7,T
defender,xb,2002.0,misc,0.07,0.02,0.0,0.0,69.0,7.8,T
black_white_2,pc,2005.0,strategy,0.01,0.07,0.0,0.01,74.0,8.1,T
captain_tsubasa_aratanaru_densetsu_joshou,ps,2002.0,sports,0.0,0.0,0.08,0.01,76.0,8.0,E
zoids_assault,x360,2007.0,strategy,0.08,0.0,0.0,0.01,46.0,7.3,T
arslan_the_warriors_of_legend,ps4,2015.0,action,0.03,0.01,0.04,0.01,69.0,6.6,T
blood_the_last_vampire_joukan,ps2,2000.0,adventure,0.0,0.0,0.09,0.0,63.0,6.2,E
world_championship_games_a_track_field_event,ds,2008.0,sports,0.08,0.0,0.0,0.01,67.0,7.05,E
clockwork_knight,sat,1994.0,platform,0.0,0.0,0.09,0.0,,,
freestyle_metal_x,ps2,2003.0,racing,0.04,0.03,0.0,0.01,67.0,8.3,T
pro_yaky_spirits_2014,psp,2014.0,sports,0.0,0.0,0.09,0.0,78.5,5.45,E
sidewinder_max,ps2,2000.0,simulation,0.0,0.0,0.09,0.0,76.0,8.2,E
kenka_banchou_2_full_throttle,ps2,2007.0,action,0.0,0.0,0.09,0.0,61.5,6.8,E10+
karaoke_revolution_presents_american_idol_encore_2,x360,2008.0,misc,0.08,0.0,0.0,0.01,69.0,7.0,E10+
dark_angel_vampire_apocalypse,ps2,2001.0,role_playing,0.04,0.03,0.0,0.01,53.0,5.6,T
momu_chan_diet_wii_figurobics_by_chon_dayon,wii,2010.0,misc,0.0,0.0,0.09,0.0,66.0,6.4,E
damnation,ps3,2009.0,shooter,0.07,0.01,0.0,0.01,36.0,2.8,M
monster_jam_path_of_destruction,psp,2010.0,racing,0.08,0.0,0.0,0.01,74.0,5.65,E
atelier_totori_the_adventurer_of_arland,psv,2012.0,role_playing,0.0,0.0,0.09,0.0,74.0,6.7,T
no_more_heroes_red_zone,ps3,2011.0,action,0.0,0.0,0.09,0.0,65.5,6.7,E10+
deadliest_catch_sea_of_chaos,x360,2010.0,sports,0.08,0.0,0.0,0.01,36.0,7.0,E10+
playmobil_circus,wii,2009.0,action,0.06,0.02,0.0,0.01,63.0,7.1,E
super_puzzle_fighter_ii,gba,1997.0,puzzle,0.06,0.02,0.0,0.0,83.0,9.5,E
fate_extella_the_umbral_star,psv,2016.0,action,0.0,0.0,0.09,0.0,73.0,6.95,T
battle_stadium_d_o_n,gc,2006.0,fighting,0.0,0.0,0.09,0.0,72.0,8.1,T
family_gameshow,wii,2009.0,misc,0.08,0.0,0.0,0.01,70.0,7.2,E10+
karaoke_revolution_presents_american_idol_encore,ps3,2008.0,misc,0.08,0.0,0.0,0.01,73.0,6.6,E
pipe_mania,ds,2008.0,puzzle,0.08,0.01,0.0,0.01,71.0,7.7,E
dora_s_big_birthday_adventure,ds,2010.0,misc,0.08,0.01,0.0,0.01,66.0,6.4,E
crayon_shin_chan_shokkugan_densetsu_o_yobu_omake_daiketsusen,ds,2010.0,action,0.0,0.0,0.09,0.0,62.0,7.0,T
kurikin_nano_island_story,ds,2007.0,role_playing,0.0,0.0,0.09,0.0,66.0,7.45,T
supreme_commander,x360,2008.0,strategy,0.07,0.01,0.0,0.01,56.0,5.7,E10+
might_magic_heroes_vii,pc,2015.0,strategy,0.0,0.08,0.0,0.0,70.0,7.2,T
transworld_snowboarding,xb,2002.0,sports,0.07,0.02,0.0,0.0,74.0,9.2,T
nfl_blitz_20_02,gc,2002.0,sports,0.07,0.02,0.0,0.0,77.0,8.9,E
world_soccer_winning_eleven_8_international,xb,2004.0,sports,0.07,0.02,0.0,0.0,90.0,8.4,E
sniper_elite,xb,2005.0,shooter,0.07,0.02,0.0,0.0,77.0,8.5,M
mahjong_cub3d,3ds,2011.0,puzzle,0.07,0.0,0.02,0.0,67.0,5.3,E
test_drive_eve_of_destruction,xb,2004.0,racing,0.07,0.02,0.0,0.0,72.0,8.7,T
blazblue_continuum_shift_extend,ps3,2011.0,fighting,0.0,0.0,0.09,0.0,73.0,7.5,T
crimson_sea,xb,2002.0,action,0.04,0.01,0.04,0.0,78.0,8.2,T
fifa_street_3,ds,2008.0,sports,0.06,0.02,0.0,0.01,56.0,6.9,E
naruto_shippuden_gekito_ninja_taisen_ex_2,wii,2007.0,fighting,0.0,0.0,0.09,0.0,71.0,7.45,T
red_bull_bc_one,ds,2008.0,misc,0.08,0.0,0.0,0.01,48.0,5.3,E
the_weakest_link,ps,2001.0,misc,0.05,0.03,0.0,0.01,63.0,7.2,E
rock_band_country_track_pack_2,wii,2011.0,misc,0.08,0.0,0.0,0.01,66.0,6.45,E10+
lethal_enforcers,snes,1993.0,shooter,0.0,0.0,0.09,0.0,,,
viewtiful_joe_red_hot_rumble,psp,2006.0,action,0.08,0.0,0.0,0.01,63.0,6.3,T
wolfenstein_the_old_blood,pc,2015.0,action,0.0,0.08,0.0,0.0,76.0,7.6,M
grid_autosport,x360,2014.0,racing,0.03,0.05,0.0,0.01,75.0,6.0,E
romance_of_the_three_kingdoms_xii,ps3,2012.0,strategy,0.0,0.0,0.09,0.0,89.0,8.2,M
the_mummy_tomb_of_the_dragon_emperor,ds,2008.0,action,0.08,0.0,0.0,0.01,43.0,6.6,T
ikaruga,gc,2003.0,shooter,0.07,0.02,0.0,0.0,85.0,8.5,E
the_suffering_ties_that_bind,xb,2005.0,action,0.07,0.02,0.0,0.0,76.0,9.1,M
scooby_doo_unmasked,ds,2005.0,platform,0.07,0.01,0.0,0.01,66.0,7.65,E
mlb_superstars,wii,2008.0,sports,0.08,0.0,0.0,0.01,67.0,7.05,E
adventure_time_finn_jake_investigations,ps3,2015.0,action,0.02,0.05,0.0,0.01,74.0,7.1,M
challenge_me_brain_puzzles_2,ds,2010.0,puzzle,0.05,0.04,0.0,0.01,74.0,7.2,E
remington_super_slam_hunting_alaska,wii,2011.0,sports,0.08,0.0,0.0,0.01,71.83,6.5,T
reading_training,ds,2007.0,misc,0.0,0.0,0.08,0.0,63.0,6.6,E
nobunaga_s_ambition_iron_triangle,ps2,2006.0,strategy,0.04,0.03,0.0,0.01,76.0,8.0,E10+
crysis_maximum_edition,pc,2009.0,shooter,0.0,0.07,0.0,0.02,72.0,8.2,M
cake_mania_main_street,ds,2011.0,simulation,0.08,0.0,0.0,0.01,58.5,6.2,E10+
